BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category
34102,PRASAD MAHALE,01:24:42,00:08:29,3852of 5686,3231of 4320,25 to 29 yrs Male
34103,AJEET KUMAR,01:14:09,00:07:25,2517of 5686,2207of 4320,30 to 34 yrs Male
34104,SUSHANT KAPUR,01:22:19,00:08:14,3546of 5686,3019of 4320,35 to 39 yrs Male
34106,NEERAJ MADAN,01:20:01,00:08:01,3239of 5686,2789of 4320,35 to 39 yrs Male
34108,VINAY PANWAR,01:26:25,00:08:39,4048of 5686,3379of 4320,35 to 39 yrs Male
34112,PRADEEP YADAV,01:42:16,00:10:14,5147of 5686,4053of 4320,35 to 39 yrs Male
34113,SATISH KUMAR,01:17:44,00:07:47,2984of 5686,2586of 4320,45 to 49 yrs Male
34114,KULDEEP SHARMA,01:30:20,00:09:02,4452of 5686,3641of 4320,35 to 39 yrs Male
34115,SHASHWAT YADAV,01:01:53,00:06:12,949of 5686,878of 4320,20 to 24 yrs Male
34116,SANDEEP SHARMA,01:25:59,00:08:36,3995of 5686,3335of 4320,35 to 39 yrs Male
34117,KRISHNA KUMAR,01:13:43,00:07:23,2463of 5686,2162of 4320,35 to 39 yrs Male
34118,SARVESH KUMAR,01:29:35,00:08:58,4388of 5686,3605of 4320,30 to 34 yrs Male
34119,VARTUL SINGHAL,01:00:49,00:06:05,858of 5686,797of 4320,25 to 29 yrs Male
34121,NAVEEN KUMAR,01:29:41,00:08:59,4391of 5686,3608of 4320,25 to 29 yrs Male
34122,JASBIR SINGH,01:17:59,00:07:48,3006of 5686,2603of 4320,25 to 29 yrs Male
34124,UMESH CHOUDHARY,01:22:40,00:08:16,3591of 5686,3054of 4320,35 to 39 yrs Male
34126,SHEKHAR GUPTA,01:20:41,00:08:05,3331of 5686,2854of 4320,35 to 39 yrs Male
34128,RAM PRAVESH YADAV,01:11:49,00:07:11,2182of 5686,1939of 4320,30 to 34 yrs Male
34129,JALAJ VASHISHTHA,01:46:15,00:10:38,5310of 5686,4149of 4320,30 to 34 yrs Male
34130,SUNIL KUMAR,01:21:41,00:08:11,3471of 5686,2964of 4320,50 to 54 yrs Male
34132,JAGJEET SINGH,01:11:12,00:07:08,2106of 5686,1877of 4320,40 to 44 yrs Male
34133,ANSHIKA YADAV,01:35:09,00:09:31,4806of 5686,950of 1366,25 to 29 yrs Female
34136,SHAKTI KUMAR,01:19:46,00:07:59,3198of 5686,2754of 4320,35 to 39 yrs Male
34137,RITU KUNDU,01:27:31,00:08:46,4180of 5686,714of 1366,25 to 29 yrs Female
34138,SHASHANK JAIN,01:27:08,00:08:43,4130of 5686,3433of 4320,35 to 39 yrs Male
34139,SANGRAM DASH,01:37:59,00:09:48,4955of 5686,3944of 4320,25 to 29 yrs Male
34140,KAPIL SHARMA,01:21:33,00:08:10,3451of 5686,2948of 4320,25 to 29 yrs Male
34143,AJAY DEV SINGH,00:58:01,00:05:49,640of 5686,595of 4320,25 to 29 yrs Male
34144,SUKHWANT SINGH,01:08:57,00:06:54,1792of 5686,1612of 4320,25 to 29 yrs Male
34146,SUNIL SINGH KANWASI,01:22:28,00:08:15,3563of 5686,3032of 4320,35 to 39 yrs Male
34149,NARENDRA SAINI,01:24:25,00:08:27,3827of 5686,3211of 4320,40 to 44 yrs Male
34150,ABHISHEK SINGH,01:28:35,00:08:52,4281of 5686,3540of 4320,25 to 29 yrs Male
34151,UTTAM SINGH,01:25:48,00:08:35,3978of 5686,3323of 4320,30 to 34 yrs Male
34152,BHARAT KUMAR,01:52:09,00:11:13,5446of 5686,4216of 4320,30 to 34 yrs Male
34155,SHRESHTHA MITTAL,01:45:40,00:10:34,5286of 5686,1147of 1366,25 to 29 yrs Female
34158,RAJENDRA PANDA,01:19:10,00:07:55,3145of 5686,2713of 4320,35 to 39 yrs Male
34159,PURUSHOTAM BHARDWAJ,01:12:29,00:07:15,2283of 5686,2021of 4320,45 to 49 yrs Male
34160,PRABHAT SINGH,01:02:54,00:06:18,1065of 5686,987of 4320,25 to 29 yrs Male
34161,PAYAL MISHRA,02:02:36,00:12:16,5573of 5686,1297of 1366,25 to 29 yrs Female
34162,ANJALI BHARDWAJ,02:02:29,00:12:15,5571of 5686,1295of 1366,20 to 24 yrs Female
34163,OJAS JHAMB,01:08:37,00:06:52,1745of 5686,1574of 4320,20 to 24 yrs Male
34165,UPDESH TOMAR,01:10:05,00:07:01,1974of 5686,1768of 4320,35 to 39 yrs Male
34166,ARUN BALASUBRAMANI,00:55:18,00:05:32,458of 5686,435of 4320,30 to 34 yrs Male
34170,BRIJESH NARANG,01:18:35,00:07:52,3082of 5686,2665of 4320,40 to 44 yrs Male
34171,BHAWNA PANGASA,01:24:15,00:08:26,3799of 5686,606of 1366,30 to 34 yrs Female
34172,SANDEEP KUMAR,01:35:43,00:09:35,4838of 5686,3881of 4320,40 to 44 yrs Male
34173,NIKHIL KUMAR,01:24:30,00:08:27,3832of 5686,3216of 4320,35 to 39 yrs Male
34174,ANIL KUMAR SINGH,01:08:02,00:06:49,1651of 5686,1502of 4320,30 to 34 yrs Male
34175,SAURABH SRIVASTAVA,01:20:05,00:08:01,3252of 5686,2799of 4320,35 to 39 yrs Male
34176,KUMAR SAURABH VAISH,01:31:30,00:09:09,4548of 5686,3702of 4320,40 to 44 yrs Male
34177,SHALABH RAJWAR,01:52:38,00:11:16,5452of 5686,4219of 4320,35 to 39 yrs Male
34178,KSHITIJ DHINGRA,01:16:04,00:07:37,2774of 5686,2416of 4320,30 to 34 yrs Male
34179,GAURAV MAHESHWARI,01:33:43,00:09:23,4708of 5686,3793of 4320,35 to 39 yrs Male
34180,UTKARSH MISHRA,01:14:27,00:07:27,2556of 5686,2241of 4320,25 to 29 yrs Male
34181,NAVEEN DEV,01:32:30,00:09:15,4636of 5686,3754of 4320,30 to 34 yrs Male
34183,SUJEET JHA,01:23:10,00:08:19,3645of 5686,3095of 4320,40 to 44 yrs Male
34184,SANKET GUPTA,01:38:47,00:09:53,4990of 5686,3966of 4320,30 to 34 yrs Male
34185,RAMAN JHA,01:33:47,00:09:23,4713of 5686,3797of 4320,35 to 39 yrs Male
34186,RISHI RAJ,01:33:47,00:09:23,4712of 5686,3796of 4320,30 to 34 yrs Male
34187,SOURABH CHOWDHURY,01:31:35,00:09:10,4555of 5686,3708of 4320,40 to 44 yrs Male
34189,JOGENDRA BEHERA,01:34:29,00:09:27,4768of 5686,3832of 4320,45 to 49 yrs Male
34191,BUNTY PARWANI,01:38:34,00:09:52,4981of 5686,3961of 4320,40 to 44 yrs Male
34192,RAVINDER SAINI,01:09:01,00:06:55,1806of 5686,1625of 4320,55 to 59 yrs Male
34194,SHARAD VERMA,01:33:37,00:09:22,4703of 5686,3791of 4320,50 to 54 yrs Male
34195,LAVEENA BEHL,01:38:35,00:09:52,4983of 5686,1021of 1366,25 to 29 yrs Female
34197,MUDIT SHARMA,01:26:17,00:08:38,4033of 5686,3364of 4320,30 to 34 yrs Male
34198,SUPRIYA UPADHYAY,01:00:07,00:06:01,791of 5686,56of 1366,35 to 39 yrs Female
34199,ANURAG SINGH SIROLA,01:05:49,00:06:35,1368of 5686,1257of 4320,30 to 34 yrs Male
34200,AVNEET KAUR,01:42:26,00:10:15,5158of 5686,1097of 1366,30 to 34 yrs Female
34202,GAURAV BHATIA,01:15:54,00:07:36,2749of 5686,2393of 4320,35 to 39 yrs Male
34203,VARUN SRIVASTAVA,00:54:00,00:05:24,396of 5686,377of 4320,30 to 34 yrs Male
34204,SIDDHARTH BAWA,00:50:43,00:05:05,239of 5686,229of 4320,25 to 29 yrs Male
34205,NANDAN SINGH,01:07:21,00:06:45,1576of 5686,1436of 4320,35 to 39 yrs Male
34206,YASH TALWAR,02:01:47,00:12:11,5565of 5686,4273of 4320,25 to 29 yrs Male
34208,SHRIYA MITTAL,02:12:24,00:13:15,5651of 5686,1344of 1366,25 to 29 yrs Female
34210,SHAILESH SANCHETI,02:01:50,00:12:11,5567of 5686,4275of 4320,20 to 24 yrs Male
34211,ABHYUDAYA AGARWAL,02:01:44,00:12:11,5564of 5686,4272of 4320,20 to 24 yrs Male
34212,MOHAMMAD KAMIL,01:14:40,00:07:28,2585of 5686,2265of 4320,40 to 44 yrs Male
34213,AYUSHI AGARWAL,01:24:12,00:08:26,3792of 5686,602of 1366,25 to 29 yrs Female
34214,SANJER ALAM,01:17:33,00:07:46,2964of 5686,2569of 4320,25 to 29 yrs Male
34215,ARJUN SINGH,01:00:31,00:06:04,830of 5686,774of 4320,30 to 34 yrs Male
34216,ANUJ JAIN,01:03:17,00:06:20,1093of 5686,1013of 4320,40 to 44 yrs Male
34217,MANISH KUMAR,01:04:35,00:06:28,1234of 5686,1136of 4320,25 to 29 yrs Male
34218,SHYAM GUPTA,01:38:10,00:09:49,4960of 5686,3947of 4320,45 to 49 yrs Male
34220,DEEPIKA RAWAT,01:08:29,00:06:51,1722of 5686,164of 1366,25 to 29 yrs Female
34221,AVNI ARORA,01:10:03,00:07:01,1971of 5686,206of 1366,25 to 29 yrs Female
34223,AARUL JAIN,01:23:44,00:08:23,3735of 5686,3157of 4320,40 to 44 yrs Male
34224,TANIYA GARG,01:46:26,00:10:39,5314of 5686,1163of 1366,25 to 29 yrs Female
34225,ANKUR YADAV,01:19:17,00:07:56,3158of 5686,2726of 4320,25 to 29 yrs Male
34226,OMKAR PUJARI,01:14:30,00:07:27,2565of 5686,2248of 4320,30 to 34 yrs Male
34227,SAHIL AGARWAL,01:28:12,00:08:50,4241of 5686,3506of 4320,20 to 24 yrs Male
34228,TARUN BALIYAN,01:23:19,00:08:20,3666of 5686,3109of 4320,30 to 34 yrs Male
34229,SHUBHAM SACHDEVA,01:09:09,00:06:55,1832of 5686,1647of 4320,25 to 29 yrs Male
34230,AYUSH SINHA,01:07:41,00:06:47,1614of 5686,1471of 4320,25 to 29 yrs Male
34231,PANKAJ GUPTA,01:15:19,00:07:32,2668of 5686,2327of 4320,40 to 44 yrs Male
34232,AVINASH MISHRA,01:09:07,00:06:55,1828of 5686,1645of 4320,30 to 34 yrs Male
34233,ANUJ KUMAR GOYAL,01:16:36,00:07:40,2849of 5686,2478of 4320,30 to 34 yrs Male
34234,VIKAS SAINI,01:22:37,00:08:16,3578of 5686,3045of 4320,25 to 29 yrs Male
34235,GAURAV JAIN,01:12:34,00:07:16,2294of 5686,2030of 4320,35 to 39 yrs Male
34236,RISHAV SHARMA,01:40:26,00:10:03,5066of 5686,4013of 4320,25 to 29 yrs Male
34237,VARUN SETHI,01:03:36,00:06:22,1117of 5686,1034of 4320,40 to 44 yrs Male
34238,AASHNA SHARMA,01:30:09,00:09:01,4433of 5686,803of 1366,25 to 29 yrs Female
34239,PRIYANKA SINGH,01:14:15,00:07:26,2530of 5686,313of 1366,20 to 24 yrs Female
34240,GAURAV MAHAJAN,01:12:36,00:07:16,2302of 5686,2036of 4320,30 to 34 yrs Male
34242,NITIN SHARMA,01:07:44,00:06:47,1619of 5686,1476of 4320,25 to 29 yrs Male
34244,JAGDISH CHADRA SHARMA,01:06:20,00:06:38,1436of 5686,1316of 4320,40 to 44 yrs Male
34245,SHAHAB AKHTAR,01:13:40,00:07:22,2457of 5686,2158of 4320,40 to 44 yrs Male
34246,SHASHI THAKUR,01:27:37,00:08:46,4192of 5686,3476of 4320,40 to 44 yrs Male
34247,EHTESHAM KHAN,01:39:46,00:09:59,5033of 5686,3997of 4320,25 to 29 yrs Male
34248,AASHI GUPTA,01:40:24,00:10:03,5065of 5686,1053of 1366,25 to 29 yrs Female
34249,KINJALK TRIPATHI,01:15:03,00:07:31,2635of 5686,2299of 4320,40 to 44 yrs Male
34253,SHUBHAM MITTAL,01:20:21,00:08:03,3285of 5686,2817of 4320,25 to 29 yrs Male
34254,SHIVAM SHARMA,01:07:14,00:06:44,1558of 5686,1419of 4320,25 to 29 yrs Male
34255,VISHAL GULATI,01:18:41,00:07:53,3096of 5686,2676of 4320,35 to 39 yrs Male
34256,PRIYANSHU KUMAR,01:19:53,00:08:00,3221of 5686,2772of 4320,25 to 29 yrs Male
34257,YUVRAJ BHATNAGAR,01:35:07,00:09:31,4803of 5686,3856of 4320,25 to 29 yrs Male
34258,KAVITA SHARMA,01:20:05,00:08:01,3253of 5686,454of 1366,30 to 34 yrs Female
34262,PUNEET PAL SINGH,01:18:56,00:07:54,3125of 5686,2699of 4320,30 to 34 yrs Male
34264,SHUBHESH TATWADARSHI,01:23:19,00:08:20,3667of 5686,3110of 4320,25 to 29 yrs Male
34266,APEKSHA GUPTA,01:31:24,00:09:09,4541of 5686,843of 1366,25 to 29 yrs Female
34267,SANKET RASTOGI,01:32:23,00:09:15,4624of 5686,3746of 4320,25 to 29 yrs Male
34269,AMANDEEP KAUR,01:30:37,00:09:04,4484of 5686,826of 1366,30 to 34 yrs Female
34270,ANURAG AGRAWAL,01:17:37,00:07:46,2972of 5686,2576of 4320,30 to 34 yrs Male
34271,AASHIT SHARMA,01:24:55,00:08:30,3871of 5686,3246of 4320,30 to 34 yrs Male
34272,CHANDAN SHARMA,01:01:31,00:06:10,913of 5686,844of 4320,25 to 29 yrs Male
34274,NIKHIL GUPTA,01:13:22,00:07:21,2413of 5686,2121of 4320,40 to 44 yrs Male
34275,ROHIT MITTAL,01:37:29,00:09:45,4926of 5686,3930of 4320,20 to 24 yrs Male
34276,PIYUSH JAIN,01:37:29,00:09:45,4927of 5686,3931of 4320,40 to 44 yrs Male
34277,KAMAL JEENA,01:08:20,00:06:50,1692of 5686,1535of 4320,25 to 29 yrs Male
34278,ASHISH GARG,01:10:37,00:07:04,2030of 5686,1816of 4320,30 to 34 yrs Male
34279,PRASHANT KUMAR JHA,01:40:30,00:10:03,5072of 5686,4015of 4320,40 to 44 yrs Male
34280,ANUP SINGH,01:02:46,00:06:17,1049of 5686,972of 4320,30 to 34 yrs Male
34283,CHANDAN JANA,01:15:38,00:07:34,2713of 5686,2363of 4320,20 to 24 yrs Male
34285,SAMBHAV JAIN,01:20:56,00:08:06,3361of 5686,2876of 4320,35 to 39 yrs Male
34286,DEVENDRA SHARMA,01:23:01,00:08:19,3633of 5686,3085of 4320,35 to 39 yrs Male
34287,SHIKHA BHATNAGAR,01:49:05,00:10:55,5370of 5686,1196of 1366,50 to 54 yrs Female
34288,PAWAN MATHUR,01:21:15,00:08:08,3409of 5686,2915of 4320,35 to 39 yrs Male
34289,SEEMA MATHUR,01:21:14,00:08:08,3407of 5686,494of 1366,35 to 39 yrs Female
34290,SONIA KAUSHAL,01:06:50,00:06:41,1500of 5686,131of 1366,50 to 54 yrs Female
34291,SHASHANK TRIPATI,01:39:03,00:09:55,5001of 5686,3975of 4320,35 to 39 yrs Male
34294,ASHOK MEENA,00:57:45,00:05:47,626of 5686,582of 4320,35 to 39 yrs Male
34295,MANISH JOSHI,01:09:04,00:06:55,1815of 5686,1633of 4320,50 to 54 yrs Male
34297,NARENDER SINGH SEHRAWAT,00:51:02,00:05:07,250of 5686,240of 4320,55 to 59 yrs Male
34299,SURENDRA SINGH,01:04:56,00:06:30,1276of 5686,1175of 4320,35 to 39 yrs Male
34302,VINAY KUMAR,00:57:30,00:05:45,604of 5686,564of 4320,35 to 39 yrs Male
34304,ANUJ KUMAR,01:31:08,00:09:07,4522of 5686,3687of 4320,35 to 39 yrs Male
34305,JITENDER CHOUDHARY,01:31:19,00:09:08,4533of 5686,3691of 4320,40 to 44 yrs Male
34309,KAMAL SHARMA,01:05:52,00:06:36,1373of 5686,1260of 4320,40 to 44 yrs Male
34311,SUBHASH KUMAR,01:15:00,00:07:30,2630of 5686,2295of 4320,50 to 54 yrs Male
34312,SHIVANI .,01:15:39,00:07:34,2716of 5686,352of 1366,30 to 34 yrs Female
34315,PRASHOTTAM .,01:02:21,00:06:15,1000of 5686,924of 4320,30 to 34 yrs Male
34316,AMIT KUMAR,01:13:38,00:07:22,2451of 5686,2153of 4320,35 to 39 yrs Male
34317,RAJESH KUMAR,01:06:44,00:06:41,1490of 5686,1360of 4320,35 to 39 yrs Male
34321,PARDEEP GROVER,00:57:52,00:05:48,632of 5686,588of 4320,30 to 34 yrs Male
34322,ABHISHEK KUMAR,01:05:20,00:06:32,1320of 5686,1211of 4320,35 to 39 yrs Male
34323,KULDEEP SINGH,01:30:58,00:09:06,4508of 5686,3676of 4320,35 to 39 yrs Male
34324,SHIVANSH SHARMA,01:12:49,00:07:17,2327of 5686,2054of 4320,25 to 29 yrs Male
34325,ABHINANDAN DUTTA,01:18:34,00:07:52,3077of 5686,2661of 4320,35 to 39 yrs Male
34326,SUMANTA KOLEY,01:29:06,00:08:55,4336of 5686,3574of 4320,25 to 29 yrs Male
34328,RACHNA VATS,01:31:50,00:09:11,4581of 5686,863of 1366,55 to 59 yrs Female
34329,RAJAT SINGH,01:27:32,00:08:46,4181of 5686,3467of 4320,20 to 24 yrs Male
34330,RUPENDER SINGH,01:27:24,00:08:45,4163of 5686,3456of 4320,35 to 39 yrs Male
34331,MANOJ YADAV,01:13:36,00:07:22,2444of 5686,2146of 4320,35 to 39 yrs Male
34334,NIHARIKA KADYAN,01:21:55,00:08:12,3502of 5686,515of 1366,20 to 24 yrs Female
34335,DEEPAK JAIN,02:07:58,00:12:48,5620of 5686,4297of 4320,45 to 49 yrs Male
34336,VINOD KUMAR GUPTA,02:07:58,00:12:48,5619of 5686,4296of 4320,50 to 54 yrs Male
34337,SUNITA GUPTA,02:00:48,00:12:05,5552of 5686,1286of 1366,45 to 49 yrs Female
34338,MANYA GUPTA,01:58:53,00:11:54,5526of 5686,1269of 1366,15 to 19 yrs Female
34339,MANISH BAGGA,01:19:37,00:07:58,3184of 5686,2745of 4320,50 to 54 yrs Male
34340,ASHI GUPTA,02:08:07,00:12:49,5622of 5686,1325of 1366,20 to 24 yrs Female
34341,DEEPAK YADAV,01:14:16,00:07:26,2534of 5686,2221of 4320,25 to 29 yrs Male
34342,SONALI BHAGWATI DALAL,01:20:06,00:08:01,3256of 5686,457of 1366,60 to 64 yrs Female
34346,BHUPINDER PRABHAKAR,02:04:51,00:12:30,5593of 5686,4287of 4320,50 to 54 yrs Male
34347,GEETIKA BISHT,01:16:38,00:07:40,2855of 5686,373of 1366,25 to 29 yrs Female
34349,RANJANA SINGH,03:35:18,00:21:32,5680of 5686,1362of 1366,45 to 49 yrs Female
34352,URMILA YADAV,03:35:18,00:21:32,5681of 5686,1363of 1366,50 to 54 yrs Female
34353,NATWAR LAL JANGID,01:28:28,00:08:51,4265of 5686,3524of 4320,35 to 39 yrs Male
34354,JODHRAJ JANGID,01:23:24,00:08:21,3682of 5686,3120of 4320,20 to 24 yrs Male
34355,SHAILESH PANCHAL,01:28:32,00:08:52,4271of 5686,3530of 4320,50 to 54 yrs Male
34356,NEERAJ YADAV,01:23:26,00:08:21,3689of 5686,3125of 4320,25 to 29 yrs Male
34357,PRASHANT ARORA,01:42:44,00:10:17,5173of 5686,4072of 4320,50 to 54 yrs Male
34358,BHAVIKA KASHYAP,01:25:44,00:08:35,3966of 5686,654of 1366,20 to 24 yrs Female
34359,SHREYA SINGH,03:43:56,00:22:24,5682of 5686,1364of 1366,15 to 19 yrs Female
34360,JASSIMAR SINGH WAHI,01:08:11,00:06:50,1674of 5686,1519of 4320,20 to 24 yrs Male
34362,SAHIL GUPTA,01:34:39,00:09:28,4780of 5686,3840of 4320,35 to 39 yrs Male
34363,AAKASH KOHALI,00:36:36,00:03:40,22of 5686,22of 4320,20 to 24 yrs Male
34364,GAJENDRA PRATAP,01:11:32,00:07:10,2153of 5686,1916of 4320,30 to 34 yrs Male
34365,VIPAN KUMAR,01:10:12,00:07:02,1987of 5686,1779of 4320,30 to 34 yrs Male
34366,DHARMENDRA KUMAR,01:26:00,00:08:36,3996of 5686,3336of 4320,40 to 44 yrs Male
34367,SUBRATA SEN,01:17:14,00:07:44,2924of 5686,2539of 4320,40 to 44 yrs Male
34368,NAUSHAD AHMAD,01:51:42,00:11:11,5441of 5686,4213of 4320,35 to 39 yrs Male
34369,TARIQ SIDDIQUI,02:04:48,00:12:29,5591of 5686,4286of 4320,50 to 54 yrs Male
34370,MANJIT SINGH,01:33:12,00:09:20,4679of 5686,3777of 4320,35 to 39 yrs Male
34371,ACHIN KAPOOR,01:10:01,00:07:01,1965of 5686,1761of 4320,35 to 39 yrs Male
34373,ANUSHI ARORA,01:42:44,00:10:17,5174of 5686,1102of 1366,45 to 49 yrs Female
34374,SARITA PRABHAKAR,02:04:49,00:12:29,5592of 5686,1306of 1366,45 to 49 yrs Female
34376,RISHABH JAIN,01:18:58,00:07:54,3129of 5686,2702of 4320,20 to 24 yrs Male
34378,SUNIL GAUTAM,01:18:43,00:07:53,3102of 5686,2681of 4320,20 to 24 yrs Male
34380,AHETESHAM SHAIKH,01:11:09,00:07:07,2100of 5686,1872of 4320,25 to 29 yrs Male
34381,MEENAKSHI .,01:40:01,00:10:01,5050of 5686,1047of 1366,25 to 29 yrs Female
34382,SEEMA GAHLOT,01:37:27,00:09:45,4922of 5686,996of 1366,45 to 49 yrs Female
34383,HARSHIT GARG,01:19:04,00:07:55,3137of 5686,2707of 4320,25 to 29 yrs Male
34385,SAGAR KUMAR,01:36:40,00:09:40,4884of 5686,3911of 4320,25 to 29 yrs Male
34386,SURAJ JAYBHAYE,01:22:53,00:08:18,3620of 5686,3076of 4320,20 to 24 yrs Male
34387,ROHIT KUMAR,01:29:06,00:08:55,4337of 5686,3575of 4320,25 to 29 yrs Male
34388,RAKESH NAYAK,01:38:16,00:09:50,4966of 5686,3951of 4320,50 to 54 yrs Male
34389,HARKRISHAN MATHUR,01:14:34,00:07:28,2574of 5686,2256of 4320,25 to 29 yrs Male
34390,UTKARSH SRIVASTAVA,01:33:20,00:09:20,4686of 5686,3782of 4320,25 to 29 yrs Male
34391,RAHUL MISHRA,01:25:16,00:08:32,3909of 5686,3270of 4320,30 to 34 yrs Male
34395,SAPAN GUPTA,01:27:02,00:08:43,4119of 5686,3428of 4320,45 to 49 yrs Male
34396,VISHWA PRATAP SINGH,01:29:10,00:08:55,4345of 5686,3580of 4320,40 to 44 yrs Male
34397,DEEPAK YADAV,01:08:31,00:06:52,1728of 5686,1562of 4320,30 to 34 yrs Male
34398,RAJ KUMAR,01:14:09,00:07:25,2516of 5686,2206of 4320,55 to 59 yrs Male
34399,BALBIR RANA,01:02:28,00:06:15,1018of 5686,942of 4320,30 to 34 yrs Male
34405,MOHIT TIWARI,02:15:31,00:13:34,5660of 5686,4311of 4320,25 to 29 yrs Male
34406,NISHANT BARTWAL,02:15:26,00:13:33,5659of 5686,4310of 4320,25 to 29 yrs Male
34407,SANJAY KUMAR MAURYA,01:53:01,00:11:19,5459of 5686,4221of 4320,30 to 34 yrs Male
34408,DEEPIKA RANI,02:11:11,00:13:08,5641of 5686,1338of 1366,25 to 29 yrs Female
34409,AMAN DEEP NIM,01:23:47,00:08:23,3742of 5686,3164of 4320,30 to 34 yrs Male
34410,NEELAM NEGI,02:11:18,00:13:08,5643of 5686,1340of 1366,25 to 29 yrs Female
34411,RAJU BAKHLA,01:27:20,00:08:44,4149of 5686,3447of 4320,30 to 34 yrs Male
34412,R SUDHARSHAN,01:18:27,00:07:51,3060of 5686,2651of 4320,25 to 29 yrs Male
34413,HARISH RAWAT,00:50:28,00:05:03,232of 5686,223of 4320,25 to 29 yrs Male
34414,YOGESH KUMAR,01:58:45,00:11:53,5522of 5686,4254of 4320,20 to 24 yrs Male
34415,NEETU YADAV,01:29:35,00:08:58,4386of 5686,782of 1366,20 to 24 yrs Female
34416,SAURABH SINGH NEGI,01:57:50,00:11:47,5515of 5686,4251of 4320,20 to 24 yrs Male
34417,ABDUL SAMAD,01:18:10,00:07:49,3032of 5686,2625of 4320,20 to 24 yrs Male
34418,APARNA RAJAN,01:17:06,00:07:43,2911of 5686,382of 1366,25 to 29 yrs Female
34419,BRIJESH KUMAR SHARMA,01:24:52,00:08:30,3864of 5686,3239of 4320,35 to 39 yrs Male
34420,DEVENDER ARYA,01:15:02,00:07:31,2631of 5686,2296of 4320,25 to 29 yrs Male
34421,KUNAL DHANWARIA,01:08:54,00:06:54,1784of 5686,1606of 4320,20 to 24 yrs Male
34422,VIKAS MAKHIJA,01:58:46,00:11:53,5524of 5686,4256of 4320,30 to 34 yrs Male
34423,ZAHRA NAQVI,01:21:59,00:08:12,3508of 5686,517of 1366,20 to 24 yrs Female
34424,KAVITA DANGWAL,01:49:57,00:11:00,5403of 5686,1208of 1366,25 to 29 yrs Female
34425,CLETUS EKKA,01:05:59,00:06:36,1387of 5686,1271of 4320,25 to 29 yrs Male
34426,SUMESH BISWAS,01:35:06,00:09:31,4802of 5686,3855of 4320,25 to 29 yrs Male
34427,ASHISH KUMAR,01:38:24,00:09:51,4974of 5686,3957of 4320,30 to 34 yrs Male
34428,VAIBHAV GUPTA,01:09:33,00:06:58,1883of 5686,1688of 4320,25 to 29 yrs Male
34430,SUNIL BAGRI,01:21:08,00:08:07,3390of 5686,2899of 4320,30 to 34 yrs Male
34431,KANIKA DHYANI,01:21:46,00:08:11,3482of 5686,512of 1366,25 to 29 yrs Female
34432,VIJAYENDRA SHRIVASTAVA,01:22:55,00:08:18,3623of 5686,3079of 4320,40 to 44 yrs Male
34433,RAHUL CHAUHAN,01:43:46,00:10:23,5208of 5686,4094of 4320,25 to 29 yrs Male
34434,ANKIT KUMAR,01:56:16,00:11:38,5503of 5686,4246of 4320,25 to 29 yrs Male
34435,GINNY GROVER,01:56:18,00:11:38,5504of 5686,1258of 1366,30 to 34 yrs Female
34436,RAHUL KHURANA,01:03:43,00:06:23,1133of 5686,1047of 4320,30 to 34 yrs Male
34437,ANUJ SARASWAT,01:30:20,00:09:02,4448of 5686,3639of 4320,35 to 39 yrs Male
34438,KUMAR SAURABH,01:38:36,00:09:52,4984of 5686,3963of 4320,40 to 44 yrs Male
34439,ROOPAM VERMA,01:04:25,00:06:27,1215of 5686,1119of 4320,35 to 39 yrs Male
34440,AYUSH VERMA,01:40:42,00:10:05,5083of 5686,4021of 4320,25 to 29 yrs Male
34441,PRATIBHA RAWAT,01:32:36,00:09:16,4642of 5686,886of 1366,35 to 39 yrs Female
34442,SHUBHAM KUMAR,01:23:43,00:08:23,3730of 5686,3155of 4320,25 to 29 yrs Male
34446,ANIKET SINGH,01:24:15,00:08:26,3797of 5686,3192of 4320,20 to 24 yrs Male
34447,RAHUL KUMAR PANDEY,01:05:53,00:06:36,1375of 5686,1261of 4320,25 to 29 yrs Male
34448,TARIF SINGH,01:16:48,00:07:41,2869of 5686,2495of 4320,35 to 39 yrs Male
34450,ANKITESH BHRAGUDEV,01:55:41,00:11:35,5492of 5686,4238of 4320,25 to 29 yrs Male
34452,SHIKHA HASSANI,01:19:49,00:07:59,3206of 5686,446of 1366,35 to 39 yrs Female
34454,SAMBHAV RAKYAN,01:00:50,00:06:05,859of 5686,798of 4320,40 to 44 yrs Male
34455,ANSHUMAN CHOUDHARY,01:23:48,00:08:23,3746of 5686,3168of 4320,20 to 24 yrs Male
34456,LINIMA PHALSWAL,01:26:58,00:08:42,4107of 5686,687of 1366,20 to 24 yrs Female
34457,MANAV JAIN,01:22:50,00:08:17,3610of 5686,3066of 4320,20 to 24 yrs Male
34459,MITAKSH GUPTA,01:19:16,00:07:56,3153of 5686,2721of 4320,20 to 24 yrs Male
34460,BHAVYA AGARWAL,01:34:19,00:09:26,4759of 5686,932of 1366,20 to 24 yrs Female
34461,DEEP AGARWAL,01:19:22,00:07:57,3165of 5686,2731of 4320,20 to 24 yrs Male
34462,SUMIT RANJAN,01:33:51,00:09:24,4719of 5686,3801of 4320,35 to 39 yrs Male
34466,ANSHUL SINGH,00:46:08,00:04:37,132of 5686,127of 4320,20 to 24 yrs Male
