BIB,Name,Finished Time,Chip Pace (min/km),Rank Overall,Category Rank,Category 
42912,NANDINI JAISINGH,01:14:49,00:07:29,1387of 5399,332of 2287,65 yrs & Above Female
42913,LALITHA VISHWANATH,01:31:39,00:09:10,3542of 5399,1263of 2287,45 to 54 yrs Female
42914,SNEHA PATIL,01:15:39,00:07:34,1482of 5399,364of 2287,25 to 34 yrs Female
42916,ASHWINI BANGERA,01:20:04,00:08:01,2011of 5399,568of 2287,25 to 34 yrs Female
42918,SRADHANJALI CHAMPATIRAY,01:43:03,00:10:19,4630of 5399,1835of 2287,25 to 34 yrs Female
42919,KAUSHAL KHAKHAR,01:18:39,00:07:52,1829of 5399,1332of 3112,35 to 44 yrs Male
42920,JANANI RAJASHEKAR,01:36:29,00:09:39,4092of 5399,1536of 2287,25 to 34 yrs Female
42921,SAMEEKSHA KUMAR,01:26:35,00:08:40,2828of 5399,927of 2287,15 to 24 yrs Female
42924,ANAND ACHARYA,01:22:25,00:08:15,2299of 5399,1612of 3112,45 to 54 yrs Male
42925,ISHANI RATNAPARKHI,01:25:41,00:08:35,2717of 5399,882of 2287,25 to 34 yrs Female
42926,SHIVPRIYA SHANKAR,01:15:54,00:07:36,1506of 5399,371of 2287,45 to 54 yrs Female
42928,RUTUJA MOHITE,01:37:45,00:09:47,4211of 5399,1609of 2287,25 to 34 yrs Female
42929,PRIYANKA ARORA,01:27:31,00:08:46,2974of 5399,996of 2287,45 to 54 yrs Female
42930,DR VIJAY AMBHORE,01:37:16,00:09:44,4150of 5399,1571of 2287,45 to 54 yrs Female
42931,CELIA DSOUZA,01:18:24,00:07:51,1800of 5399,486of 2287,35 to 44 yrs Female
42932,HEENA DSILVA,01:44:20,00:10:26,4730of 5399,1901of 2287,45 to 54 yrs Female
42933,SABHA SHAIKH,01:24:18,00:08:26,2522of 5399,792of 2287,25 to 34 yrs Female
42935,MANSI PADECHIA,01:10:54,00:07:06,991of 5399,216of 2287,35 to 44 yrs Female
42936,NAYANA HOLE,01:24:16,00:08:26,2519of 5399,790of 2287,25 to 34 yrs Female
42937,SURABHI SABOO,01:58:02,00:11:49,5255of 5399,2190of 2287,25 to 34 yrs Female
42939,SUPRIYA YENGADE,01:56:31,00:11:40,5218of 5399,2175of 2287,35 to 44 yrs Female
42940,JASPREET MEHTA,01:34:38,00:09:28,3896of 5399,1438of 2287,35 to 44 yrs Female
42941,KHUSHBOO RATNANI,01:31:02,00:09:07,3462of 5399,1225of 2287,25 to 34 yrs Female
42943,RANJITA GAVANDI,01:37:54,00:09:48,4222of 5399,1615of 2287,45 to 54 yrs Female
42945,KARISHMA NIRANKARI,01:01:28,00:06:09,344of 5399,59of 2287,25 to 34 yrs Female
42946,SHUBHADA DAYAL,01:58:08,00:11:49,5256of 5399,2191of 2287,45 to 54 yrs Female
42947,SAMEENA TAMBE,01:12:25,00:07:15,1143of 5399,257of 2287,45 to 54 yrs Female
42948,VRUSHALI DESHMUKH,01:43:43,00:10:23,4683of 5399,1865of 2287,45 to 54 yrs Female
42950,TASNEEM PETIWALA,01:20:26,00:08:03,2066of 5399,595of 2287,35 to 44 yrs Female
42952,DIVYA .,01:27:33,00:08:46,2984of 5399,1003of 2287,25 to 34 yrs Female
42956,JANVI DEDHIA,01:26:42,00:08:41,2843of 5399,934of 2287,25 to 34 yrs Female
42958,NEENA GANDHI,01:36:54,00:09:42,4119of 5399,1552of 2287,55 to 64 yrs Female
42959,ANKITA DHAL,01:36:21,00:09:39,4082of 5399,1530of 2287,15 to 24 yrs Female
42960,SHANU BANSAL,01:41:10,00:10:07,4504of 5399,1763of 2287,45 to 54 yrs Female
42962,ANJUMAN MISHRA,01:14:25,00:07:27,1350of 5399,319of 2287,45 to 54 yrs Female
42963,NEELAKSHI SHALLA,01:29:29,00:08:57,3250of 5399,1126of 2287,45 to 54 yrs Female
42964,ISHA JOSHI,01:30:57,00:09:06,3453of 5399,1218of 2287,15 to 24 yrs Female
42965,POOJA BHALGAT,01:14:14,00:07:26,1331of 5399,312of 2287,35 to 44 yrs Female
42967,DIPTI PHADKE,01:15:13,00:07:32,1433of 5399,348of 2287,35 to 44 yrs Female
42969,PRIYANKA SONI,01:22:45,00:08:17,2328of 5399,700of 2287,35 to 44 yrs Female
42970,NAMRATA SWETTA,02:36:02,00:15:37,5395of 5399,2285of 2287,25 to 34 yrs Female
42971,ANITA BORATE,01:23:31,00:08:22,2419of 5399,744of 2287,35 to 44 yrs Female
42973,VINEETA SHARMA,01:03:30,00:06:21,458of 5399,84of 2287,45 to 54 yrs Female
42976,MAHAFRID MOBEDJINA,01:28:43,00:08:53,3151of 5399,1077of 2287,35 to 44 yrs Female
42977,SAMIKSHA SANAP,01:31:43,00:09:11,3553of 5399,1271of 2287,35 to 44 yrs Female
42980,BARSHA BORA,01:19:01,00:07:55,1884of 5399,520of 2287,25 to 34 yrs Female
42981,MAYURI GHAG,01:14:00,00:07:24,1305of 5399,306of 2287,25 to 34 yrs Female
42982,RADHIKA BHAGAT,01:40:28,00:10:03,4467of 5399,1746of 2287,25 to 34 yrs Female
42983,POOJA BURMAN,01:17:45,00:07:47,1730of 5399,458of 2287,35 to 44 yrs Female
42984,ADHIRA CHORDIA,01:52:53,00:11:18,5116of 5399,2122of 2287,25 to 34 yrs Female
42987,RESHMA MINZ,01:28:40,00:08:52,3143of 5399,1074of 2287,35 to 44 yrs Female
42988,SHOBHANA NARAYAN,01:11:35,00:07:10,1051of 5399,231of 2287,25 to 34 yrs Female
42990,SHASHIKALA SHANKAR,01:16:42,00:07:41,1605of 5399,406of 2287,55 to 64 yrs Female
42992,PAYEL CHOWDHURY,01:33:39,00:09:22,3788of 5399,1391of 2287,25 to 34 yrs Female
42995,CHAYA HARDI,01:43:35,00:10:22,4672of 5399,1858of 2287,45 to 54 yrs Female
42996,MANSI PANCHMIA,01:35:24,00:09:33,3996of 5399,1483of 2287,35 to 44 yrs Female
43002,RUPAL MEHTA,02:29:00,00:14:54,5393of 5399,2283of 2287,45 to 54 yrs Female
43004,MEERA RATHORE,01:27:00,00:08:42,2899of 5399,958of 2287,35 to 44 yrs Female
43007,ANJALI SONONE,01:27:24,00:08:45,2957of 5399,988of 2287,55 to 64 yrs Female
43008,CHANDNI MANGHWANI,01:48:03,00:10:49,4937of 5399,2014of 2287,25 to 34 yrs Female
43010,ROMILA SHINDE,01:26:47,00:08:41,2855of 5399,939of 2287,25 to 34 yrs Female
43012,RITIKA MUNDRA,01:37:37,00:09:46,4190of 5399,1595of 2287,25 to 34 yrs Female
43013,SANGITA MASKARA,01:22:29,00:08:15,2308of 5399,690of 2287,55 to 64 yrs Female
43014,PRIYANKA NA,01:48:50,00:10:53,4967of 5399,2032of 2287,25 to 34 yrs Female
43015,ANAGHA AMBOLE,01:25:28,00:08:33,2683of 5399,867of 2287,25 to 34 yrs Female
43016,ANSHU TRIPATHY,01:13:31,00:07:22,1250of 5399,288of 2287,45 to 54 yrs Female
43017,DIVYA SARDA,01:34:45,00:09:29,3916of 5399,1448of 2287,15 to 24 yrs Female
43018,PRACHI BHATIA,01:37:17,00:09:44,4152of 5399,1573of 2287,25 to 34 yrs Female
43020,KULDIP SHARMA,01:42:16,00:10:14,4582of 5399,1804of 2287,55 to 64 yrs Female
43023,PRATIKSHA MOHITE,01:32:52,00:09:18,3688of 5399,1340of 2287,25 to 34 yrs Female
43026,FORAM SHAH,01:31:51,00:09:12,3569of 5399,1280of 2287,25 to 34 yrs Female
43029,PADMINI DESAI,01:47:41,00:10:47,4922of 5399,2005of 2287,35 to 44 yrs Female
43030,GARVITA KHANDELWAL,01:26:48,00:08:41,2862of 5399,944of 2287,25 to 34 yrs Female
43031,SANAA VAIDYA,01:14:18,00:07:26,1340of 5399,315of 2287,15 to 24 yrs Female
43032,VENKATESHA C A,01:16:35,00:07:40,1585of 5399,1187of 3112,55 to 64 yrs Male
43033,ANUSHIKA KOUL,01:42:50,00:10:17,4617of 5399,1826of 2287,25 to 34 yrs Female
43034,SAYJAL YADAV,01:34:48,00:09:29,3925of 5399,1454of 2287,25 to 34 yrs Female
43035,DHVANI DOSHI,01:18:09,00:07:49,1775of 5399,475of 2287,35 to 44 yrs Female
43036,SAILEE PIMPLE,01:28:20,00:08:50,3098of 5399,1057of 2287,45 to 54 yrs Female
43038,HEENA YEOLE,01:20:01,00:08:01,2005of 5399,566of 2287,25 to 34 yrs Female
43039,BABITA TADVI,01:44:12,00:10:26,4723of 5399,1895of 2287,35 to 44 yrs Female
43040,AISHWARYA SHRIKHANDE,01:52:52,00:11:18,5115of 5399,2121of 2287,25 to 34 yrs Female
43041,LEENA BHALERAO,01:20:05,00:08:01,2013of 5399,570of 2287,45 to 54 yrs Female
43042,ADITI VAISHYA,01:39:27,00:09:57,4362of 5399,1692of 2287,25 to 34 yrs Female
43044,ANAGHA BHOIR,01:38:21,00:09:51,4260of 5399,1637of 2287,45 to 54 yrs Female
43045,PRANALI KAMBLE,01:12:53,00:07:18,1183of 5399,265of 2287,35 to 44 yrs Female
43046,SHANEZA RAYLI,01:36:55,00:09:42,4121of 5399,1554of 2287,25 to 34 yrs Female
43047,LEENA SAWANT,02:00:00,00:12:00,5274of 5399,2203of 2287,45 to 54 yrs Female
43048,ARTI PATIL,01:28:42,00:08:53,3148of 5399,1076of 2287,25 to 34 yrs Female
43049,PRIYANKA SAINI,01:18:58,00:07:54,1877of 5399,517of 2287,35 to 44 yrs Female
43051,MORVI CHATURVEDI,01:17:04,00:07:43,1646of 5399,422of 2287,25 to 34 yrs Female
43052,ELIZABETH JACOB,01:37:31,00:09:46,4180of 5399,1588of 2287,25 to 34 yrs Female
43054,ALISHA NADAR,01:27:53,00:08:48,3033of 5399,1032of 2287,25 to 34 yrs Female
43057,HEENA DAGHA,01:37:37,00:09:46,4191of 5399,1596of 2287,35 to 44 yrs Female
43059,SUPRIYA KAMATH,01:11:59,00:07:12,1085of 5399,240of 2287,25 to 34 yrs Female
43060,DR SMRITI MISRA,01:26:19,00:08:38,2792of 5399,909of 2287,35 to 44 yrs Female
43062,RUMANA SHEIKH,01:35:44,00:09:35,4029of 5399,1502of 2287,25 to 34 yrs Female
43063,NITI PATEL,01:28:49,00:08:53,3161of 5399,1083of 2287,35 to 44 yrs Female
43065,TANVI SHARMA,01:11:37,00:07:10,1056of 5399,234of 2287,35 to 44 yrs Female
43066,SEEMA AGARWAL,02:00:21,00:12:03,5291of 5399,2216of 2287,55 to 64 yrs Female
43069,SUPRIYA RASANE,01:28:57,00:08:54,3180of 5399,1095of 2287,35 to 44 yrs Female
43070,BHAVNA PATEL,01:38:28,00:09:51,4271of 5399,1645of 2287,35 to 44 yrs Female
43072,SHREYA KAUP,01:02:42,00:06:17,400of 5399,69of 2287,15 to 24 yrs Female
43073,KRUTI SHAH,01:18:55,00:07:54,1869of 5399,514of 2287,25 to 34 yrs Female
43074,LEANNE MONTEIRO,01:21:04,00:08:07,2128of 5399,615of 2287,15 to 24 yrs Female
43075,SUZETTE NETTO,01:04:48,00:06:29,537of 5399,103of 2287,15 to 24 yrs Female
43076,SHRIYA KAMAT,01:20:32,00:08:04,2074of 5399,600of 2287,25 to 34 yrs Female
43078,SWETA VIJURAJ,01:10:09,00:07:01,923of 5399,199of 2287,35 to 44 yrs Female
43079,ANURADHA THAKOOR,01:28:00,00:08:48,3061of 5399,1046of 2287,45 to 54 yrs Female
43080,SONAL CHAUHAN,01:24:13,00:08:26,2513of 5399,786of 2287,35 to 44 yrs Female
43081,MANISHA NIRMAL,01:38:18,00:09:50,4255of 5399,1634of 2287,45 to 54 yrs Female
43082,URVI GANDHI,01:25:42,00:08:35,2722of 5399,884of 2287,25 to 34 yrs Female
43084,CHITRA NARAYANAN,01:37:40,00:09:46,4199of 5399,1599of 2287,55 to 64 yrs Female
43086,JYOTI LAMROR,01:17:11,00:07:44,1655of 5399,427of 2287,55 to 64 yrs Female
43087,BINDU DURAIKANNU,01:46:15,00:10:38,4853of 5399,1966of 2287,25 to 34 yrs Female
43088,SHILPA PORE,01:44:08,00:10:25,4720of 5399,1892of 2287,35 to 44 yrs Female
43089,RIYA MEHTA,01:39:15,00:09:56,4339of 5399,1681of 2287,15 to 24 yrs Female
43090,HEMA RAJPUT,01:59:08,00:11:55,5265of 5399,2198of 2287,45 to 54 yrs Female
43092,ANITA RAWAL,01:29:56,00:09:00,3315of 5399,1154of 2287,45 to 54 yrs Female
43094,GLADYS RODRIGUES,01:14:44,00:07:29,1375of 5399,327of 2287,25 to 34 yrs Female
43097,NILIMA CHAUBEY,01:10:33,00:07:04,963of 5399,210of 2287,55 to 64 yrs Female
43099,VASUNDHARA KAKADE,00:55:54,00:05:36,156of 5399,31of 2287,15 to 24 yrs Female
43102,VAISHALI JOSHI,01:34:31,00:09:28,3888of 5399,1434of 2287,45 to 54 yrs Female
43103,ANUSHKA TIKIYA,01:32:49,00:09:17,3679of 5399,1333of 2287,25 to 34 yrs Female
43104,GUNJAN CHANCHALANI,01:31:29,00:09:09,3518of 5399,1248of 2287,35 to 44 yrs Female
43107,ANJALI VARADKAR,01:43:14,00:10:20,4641of 5399,1842of 2287,45 to 54 yrs Female
43108,DEVIKA SRIKANTH,00:49:15,00:04:56,64of 5399,18of 2287,15 to 24 yrs Female
43109,DIPSHA KRIPLANI,01:38:33,00:09:52,4274of 5399,1647of 2287,35 to 44 yrs Female
43110,NATASHA BHATIA,01:23:16,00:08:20,2393of 5399,735of 2287,15 to 24 yrs Female
43113,SHILPA BHATIA,01:48:15,00:10:50,4951of 5399,2023of 2287,45 to 54 yrs Female
43114,NEHA DUBEY,01:50:11,00:11:02,5022of 5399,2059of 2287,25 to 34 yrs Female
43115,KRUTIKAH MARWAH,01:36:50,00:09:41,4117of 5399,1550of 2287,25 to 34 yrs Female
43116,NIHAREEKA ACHARYA,01:10:50,00:07:05,986of 5399,215of 2287,15 to 24 yrs Female
43117,YASHITHA LAKHI,01:23:38,00:08:22,2442of 5399,757of 2287,15 to 24 yrs Female
43123,ADITI SOJATIA,01:26:35,00:08:40,2827of 5399,926of 2287,35 to 44 yrs Female
43124,AARTI BHATIA,01:45:35,00:10:34,4818of 5399,1946of 2287,35 to 44 yrs Female
43126,SRIVIDYA GOPANI,01:26:31,00:08:40,2817of 5399,919of 2287,35 to 44 yrs Female
43127,SADHNA MISHRA,01:55:46,00:11:35,5201of 5399,2168of 2287,35 to 44 yrs Female
43128,LIPSA HOTA,01:32:51,00:09:18,3684of 5399,1337of 2287,25 to 34 yrs Female
43129,SEJAL SAWANT,01:22:23,00:08:15,2295of 5399,685of 2287,15 to 24 yrs Female
43131,KEREN WADHWANI,01:11:16,00:07:08,1030of 5399,222of 2287,15 to 24 yrs Female
43132,ASHLESHA BAKSHI,01:14:10,00:07:25,1325of 5399,309of 2287,15 to 24 yrs Female
43134,NAMITA ANAND,01:15:39,00:07:34,1484of 5399,365of 2287,45 to 54 yrs Female
43135,VIRALI NAGDA,01:37:09,00:09:43,4142of 5399,1566of 2287,25 to 34 yrs Female
43136,ARTHI JAIN,01:23:10,00:08:19,2388of 5399,733of 2287,35 to 44 yrs Female
43138,JUILEE PHALKE,01:23:09,00:08:19,2384of 5399,730of 2287,35 to 44 yrs Female
43139,SUVARNA KORGAONKAR,01:09:57,00:07:00,904of 5399,195of 2287,45 to 54 yrs Female
43140,MEHER LULIA,01:28:02,00:08:49,3064of 5399,1047of 2287,45 to 54 yrs Female
43141,NATASHA BOHRA,01:34:30,00:09:27,3884of 5399,1432of 2287,25 to 34 yrs Female
43142,SHRUTI SHAH,01:30:05,00:09:01,3349of 5399,1168of 2287,25 to 34 yrs Female
43143,DIPALI KAPADIA,01:33:39,00:09:22,3787of 5399,1390of 2287,35 to 44 yrs Female
43144,KIRTI GUPTA,01:39:33,00:09:58,4376of 5399,1705of 2287,25 to 34 yrs Female
43145,NAMITA PRABHUKOLWALKAR,01:19:09,00:07:55,1898of 5399,525of 2287,25 to 34 yrs Female
43146,SANGEETA CHOPRA,01:42:21,00:10:15,4585of 5399,1807of 2287,45 to 54 yrs Female
43147,VIDYA REDDY,01:34:28,00:09:27,3878of 5399,1429of 2287,35 to 44 yrs Female
43148,VIVEK SRIVATSA,00:57:57,00:05:48,210of 5399,176of 3112,45 to 54 yrs Male
43150,LATHA SRIVATSA,01:25:53,00:08:36,2741of 5399,891of 2287,45 to 54 yrs Female
43151,ASHA SHETTY,01:08:57,00:06:54,810of 5399,173of 2287,45 to 54 yrs Female
43152,SHAILLY KEDIA,01:37:21,00:09:45,4157of 5399,1575of 2287,35 to 44 yrs Female
43153,NAMRATA SUKHATANKAR,01:26:48,00:08:41,2858of 5399,941of 2287,45 to 54 yrs Female
43154,APARNA THAKUR,01:43:29,00:10:21,4664of 5399,1853of 2287,35 to 44 yrs Female
43155,SHRADHA KINI,01:44:54,00:10:30,4772of 5399,1923of 2287,25 to 34 yrs Female
43156,DIPTI VAIDYA,01:33:34,00:09:22,3775of 5399,1384of 2287,35 to 44 yrs Female
43157,SAPNA GOKUL,01:42:44,00:10:17,4612of 5399,1822of 2287,35 to 44 yrs Female
43158,DHVANI SHAH,01:06:53,00:06:42,641of 5399,131of 2287,15 to 24 yrs Female
43159,SUPRIYA JAIN,01:42:31,00:10:16,4595of 5399,1811of 2287,35 to 44 yrs Female
43160,ISHA KHOT,01:47:29,00:10:45,4913of 5399,1997of 2287,25 to 34 yrs Female
43161,URVI KALIA,01:38:59,00:09:54,4311of 5399,1669of 2287,35 to 44 yrs Female
43164,AISHA NAKHUDA,01:16:46,00:07:41,1615of 5399,410of 2287,35 to 44 yrs Female
43166,SHRUTHI POOJARY,01:45:22,00:10:33,4797of 5399,1937of 2287,25 to 34 yrs Female
43168,SANIKA RANAVDE,01:22:52,00:08:18,2344of 5399,711of 2287,15 to 24 yrs Female
43169,SANCHIKA BAJPAI,01:00:22,00:06:03,292of 5399,50of 2287,25 to 34 yrs Female
43170,SHAMITA JAFFER,01:16:36,00:07:40,1586of 5399,399of 2287,25 to 34 yrs Female
43171,AMRITA SINGH,00:59:13,00:05:56,244of 5399,41of 2287,35 to 44 yrs Female
43172,BHAVANA MAKWANA,01:18:36,00:07:52,1824of 5399,495of 2287,45 to 54 yrs Female
43173,SUBHADRA PAREEK,01:31:22,00:09:09,3499of 5399,1241of 2287,35 to 44 yrs Female
43175,NEETA SOLANKI,01:24:47,00:08:29,2588of 5399,824of 2287,45 to 54 yrs Female
43176,VINAYKUMAR RAHUDE,01:38:43,00:09:53,4287of 5399,2632of 3112,45 to 54 yrs Male
43178,LALITA CHOUGHULE,01:43:01,00:10:19,4627of 5399,1833of 2287,25 to 34 yrs Female
43179,NEHA TRIVEDI,01:30:31,00:09:04,3401of 5399,1192of 2287,25 to 34 yrs Female
43180,RUCHI SINGH,01:29:11,00:08:56,3212of 5399,1110of 2287,35 to 44 yrs Female
43182,MUGDHA GHARPURE,01:15:37,00:07:34,1479of 5399,362of 2287,25 to 34 yrs Female
43184,VAISHALI MAHADIK,01:36:40,00:09:40,4104of 5399,1545of 2287,35 to 44 yrs Female
43185,KANIKA ADVANI,01:46:37,00:10:40,4870of 5399,1979of 2287,25 to 34 yrs Female
43187,MAYURA SAVLA,01:38:43,00:09:53,4288of 5399,1656of 2287,55 to 64 yrs Female
43190,FIROZ BEGUM,01:36:43,00:09:41,4110of 5399,1546of 2287,45 to 54 yrs Female
43191,DEVANG ZAVERI,00:48:49,00:04:53,62of 5399,45of 3112,45 to 54 yrs Male
43192,SAREEKA YADAV,01:16:24,00:07:39,1565of 5399,389of 2287,45 to 54 yrs Female
43193,SHIVANI MAHAJAN,01:34:41,00:09:29,3906of 5399,1444of 2287,15 to 24 yrs Female
43194,ALKA PAREKH,01:26:50,00:08:41,2868of 5399,945of 2287,45 to 54 yrs Female
43195,SUDIP CHAKRABORTY,01:18:01,00:07:49,1760of 5399,1293of 3112,35 to 44 yrs Male
43197,VASUNDHARA PARULEKAR,01:30:15,00:09:02,3370of 5399,1179of 2287,35 to 44 yrs Female
43198,DOLLY MISHRA,01:24:33,00:08:28,2557of 5399,808of 2287,45 to 54 yrs Female
43199,RENUKA LAKKIREDDY,01:24:01,00:08:25,2490of 5399,779of 2287,35 to 44 yrs Female
43200,PHILOMENA PEREIRA,01:55:11,00:11:32,5181of 5399,2157of 2287,45 to 54 yrs Female
43202,APARNA PRABHUGAONKAR,01:16:04,00:07:37,1527of 5399,377of 2287,45 to 54 yrs Female
43203,VAISHNAVI DHAWALE,01:27:40,00:08:46,2998of 5399,1012of 2287,15 to 24 yrs Female
43204,PRITI CHAUDHARY,01:37:29,00:09:45,4174of 5399,1583of 2287,25 to 34 yrs Female
43206,ASAVARI DESAI,01:33:23,00:09:21,3746of 5399,1367of 2287,35 to 44 yrs Female
43207,GURPREET OBEROI,01:55:02,00:11:31,5178of 5399,2156of 2287,45 to 54 yrs Female
43209,VANSHIKA SINHA,01:01:52,00:06:12,355of 5399,62of 2287,15 to 24 yrs Female
43214,ALKA SOMANI,01:19:40,00:07:58,1962of 5399,546of 2287,45 to 54 yrs Female
43215,SUCHITRA VARMA,01:37:02,00:09:43,4134of 5399,1564of 2287,35 to 44 yrs Female
43217,SWETA CHATTERJEE,01:23:40,00:08:22,2445of 5399,759of 2287,35 to 44 yrs Female
43218,AAYUSHI GUPTA,01:35:55,00:09:36,4051of 5399,1513of 2287,25 to 34 yrs Female
43219,SHWETA MAMANIA,01:31:23,00:09:09,3505of 5399,1244of 2287,25 to 34 yrs Female
43220,SAWATI DUA,01:15:14,00:07:32,1438of 5399,350of 2287,35 to 44 yrs Female
43221,HARSHITA PANCHAL,01:49:02,00:10:55,4976of 5399,2037of 2287,25 to 34 yrs Female
43223,ASHWINI SHELAR,01:23:46,00:08:23,2454of 5399,762of 2287,35 to 44 yrs Female
43225,ANU RANKA,01:44:23,00:10:27,4732of 5399,1902of 2287,35 to 44 yrs Female
43227,PRIYANKA SETH,02:00:04,00:12:01,5279of 5399,2207of 2287,35 to 44 yrs Female
43230,AISHA FIJEEN,01:26:35,00:08:40,2826of 5399,925of 2287,35 to 44 yrs Female
43231,ANANYAA BANGERA,01:43:32,00:10:22,4668of 5399,1857of 2287,15 to 24 yrs Female
43232,SNEHLATA LIMKAR,01:55:31,00:11:34,5192of 5399,2163of 2287,55 to 64 yrs Female
43233,NUTAN PAI,01:12:39,00:07:16,1166of 5399,263of 2287,35 to 44 yrs Female
43234,NANDINI SINGH,01:27:04,00:08:43,2911of 5399,961of 2287,25 to 34 yrs Female
43238,RASHMI POOJARI,01:23:10,00:08:19,2387of 5399,732of 2287,35 to 44 yrs Female
43241,SHRUTHI WARRIER,01:21:26,00:08:09,2180of 5399,635of 2287,35 to 44 yrs Female
43242,SMRITHI WARRIER,01:15:13,00:07:32,1432of 5399,347of 2287,25 to 34 yrs Female
43243,POOJA DHAWAN,01:42:52,00:10:18,4619of 5399,1828of 2287,25 to 34 yrs Female
43244,GAYATRI BONDALE,02:00:12,00:12:02,5286of 5399,2212of 2287,35 to 44 yrs Female
43246,SANJIVANI KUMBHAR,01:24:42,00:08:29,2576of 5399,819of 2287,45 to 54 yrs Female
43248,MADHAVI SUBRAMANIAN,01:15:45,00:07:35,1492of 5399,366of 2287,45 to 54 yrs Female
43249,ANTARA SAINDANE,01:28:33,00:08:52,3122of 5399,1068of 2287,45 to 54 yrs Female
43251,KARTHIK VISHWANATH,01:28:34,00:08:52,3124of 5399,2056of 3112,15 to 24 yrs Male
43253,ADITI TAILOR,01:51:25,00:11:09,5066of 5399,2085of 2287,35 to 44 yrs Female
43255,RASHIDA CHUNAWALA,01:32:49,00:09:17,3681of 5399,1334of 2287,45 to 54 yrs Female
43256,DIPALI SHELAR,01:36:54,00:09:42,4118of 5399,1551of 2287,35 to 44 yrs Female
43260,RENU SHARMA,01:20:22,00:08:03,2057of 5399,589of 2287,55 to 64 yrs Female
43261,ANUSHA JACOB,01:54:25,00:11:27,5159of 5399,2146of 2287,35 to 44 yrs Female
43262,RUCHITA JAIN,01:30:01,00:09:01,3333of 5399,1160of 2287,25 to 34 yrs Female
43263,BEENOXI ARORA,01:56:13,00:11:38,5209of 5399,2171of 2287,45 to 54 yrs Female
43269,NOOURS SABA,01:22:58,00:08:18,2360of 5399,718of 2287,35 to 44 yrs Female
43270,NIKEETA RAWOOL,01:35:03,00:09:31,3955of 5399,1468of 2287,25 to 34 yrs Female
43271,SHIWANI KAMBLE,01:14:28,00:07:27,1357of 5399,322of 2287,25 to 34 yrs Female
43272,HIMANI KAMBLE,01:17:01,00:07:43,1642of 5399,421of 2287,25 to 34 yrs Female
43274,JAINA SHAH,01:44:12,00:10:26,4721of 5399,1893of 2287,45 to 54 yrs Female
43275,TRISHA SARKAR,01:31:38,00:09:10,3538of 5399,1259of 2287,35 to 44 yrs Female
43276,AISHWARYA DHOLE,01:05:35,00:06:34,574of 5399,116of 2287,25 to 34 yrs Female
43278,DINESH ARORA,01:16:18,00:07:38,1551of 5399,1168of 3112,55 to 64 yrs Male
43279,MANJUSHREE PAL,01:31:00,00:09:06,3460of 5399,1224of 2287,25 to 34 yrs Female
43281,MANDODARI CHANDRA,01:07:38,00:06:46,701of 5399,150of 2287,65 yrs & Above Female
43282,SWATI GOSAR,01:25:36,00:08:34,2699of 5399,874of 2287,45 to 54 yrs Female
43283,MADHURIE PANDIT,01:31:15,00:09:08,3486of 5399,1235of 2287,45 to 54 yrs Female
43284,MRINMAYEE GANAGE,01:21:11,00:08:08,2144of 5399,619of 2287,25 to 34 yrs Female
43285,MEENU GUPTA,01:24:54,00:08:30,2602of 5399,832of 2287,45 to 54 yrs Female
43288,LUCINDA SOWERBUTTS,01:03:08,00:06:19,430of 5399,80of 2287,55 to 64 yrs Female
43289,UMA SAWE,01:27:37,00:08:46,2994of 5399,1009of 2287,25 to 34 yrs Female
43290,MADHAVI ARTE,01:29:30,00:08:57,3255of 5399,1129of 2287,45 to 54 yrs Female
43291,CHANDRAPRABHA UPADHYAYA,01:26:34,00:08:40,2820of 5399,921of 2287,45 to 54 yrs Female
43292,TANISHA CHHEDA,01:17:42,00:07:47,1724of 5399,454of 2287,15 to 24 yrs Female
43293,PUSHPA GANJAVE,01:28:40,00:08:52,3142of 5399,1073of 2287,35 to 44 yrs Female
43294,NAMRATA SHAH,01:21:14,00:08:08,2153of 5399,623of 2287,25 to 34 yrs Female
43295,JASVI SHAH,01:20:13,00:08:02,2035of 5399,581of 2287,15 to 24 yrs Female
43296,VRUSHALI KADAM,01:34:59,00:09:30,3946of 5399,1464of 2287,25 to 34 yrs Female
43298,SURBHI SADANI,01:17:36,00:07:46,1715of 5399,449of 2287,35 to 44 yrs Female
43299,ANUSHREE JADHAV,01:10:29,00:07:03,955of 5399,208of 2287,15 to 24 yrs Female
43300,RINKI BERIWAL,01:34:54,00:09:30,3938of 5399,1461of 2287,25 to 34 yrs Female
43301,SHRENA SHETTY,01:27:36,00:08:46,2987of 5399,1005of 2287,25 to 34 yrs Female
43302,UMA BIST,01:05:30,00:06:33,573of 5399,115of 2287,35 to 44 yrs Female
43303,MAYURI KELKARNAIR,01:23:03,00:08:19,2369of 5399,722of 2287,35 to 44 yrs Female
43305,VARSHA SWAMI,01:25:01,00:08:31,2611of 5399,835of 2287,35 to 44 yrs Female
43306,POOJA MANJAREKAR,01:25:16,00:08:32,2658of 5399,857of 2287,25 to 34 yrs Female
43307,BRAHMANI B,01:21:04,00:08:07,2129of 5399,616of 2287,25 to 34 yrs Female
43310,DR TRUPTI LOTLIKAR,01:39:30,00:09:57,4369of 5399,1699of 2287,35 to 44 yrs Female
43311,SHITAL MULIK,01:56:43,00:11:41,5225of 5399,2177of 2287,35 to 44 yrs Female
